id,driver,passenger,make,model,year,from,to,driver_phone,passenger_phone,ride_fare
2ef8910a-1d7e-469d-a496-136d0d77616d,Donal Harmes,Farley Petrasek,Dodge,Grand Caravan,2000,8029 Sullivan Terrace,51 Fuller Lane,498-232-9686,649-114-7752,$6.37
19346f13-0946-4e09-a1b6-8457370b2dfe,Mikael Willans,Luigi Discombe,Volkswagen,Eurovan,2002,365 Pankratz Place,40 Summit Crossing,542-323-8753,814-615-5766,$20.51
3484d6bf-2409-483c-9a7e-fa7e40d6f1aa,Debee Korting,Tonie Shreenan,Pontiac,GTO,1973,6204 Pond Point,98942 Dwight Place,677-810-7124,149-120-3616,$32.06
10bfb394-b910-45cd-82e0-cddf06d0784c,Monah Damarell,Kennith Klampt,Ford,Bronco II,1984,0 Sutteridge Trail,0469 Clemons Pass,766-675-7581,463-193-5763,$47.67
dd7e72b3-4db2-4681-b896-014ffd481554,Sybille Hand,Edy Brandrick,GMC,Savana,2008,70412 Summer Ridge Circle,59 Packers Parkway,445-403-6566,637-795-4116,$20.32
90783cda-3b5e-49bd-9826-649787bae69c,Dacy Leaburn,Warner Whetnell,Volkswagen,Beetle,1965,15 Sunbrook Trail,2 Charing Cross Street,366-681-5361,792-390-2471,$49.57
30f6df26-e78a-482d-9d0f-61f9d3d8ccec,Jacquenetta Boak,Catlee McGuigan,Honda,Insight,2010,601 Lakewood Gardens Way,84 Reindahl Avenue,759-853-6668,165-954-3869,$23.18
80879ecb-71b9-4a30-8c2a-0ac91b87214a,Lane Nelson,Salmon Focke,Pontiac,Grand Am,1999,96 Coolidge Park,76 Donald Lane,337-777-4613,246-991-7331,$15.59
8421f443-5b50-4084-b044-93559eb9a4c8,Merwyn Scafe,Town Carletti,Porsche,911,2010,83 Pearson Hill,83 Calypso Court,828-582-8111,816-841-3962,$2.08
47fcf6cc-ce95-44b2-915f-8367e321ea24,Lynsey Legendre,Fairlie Wilcinskis,Dodge,Daytona,1993,7139 Russell Place,53 Buhler Trail,728-619-9169,623-434-9884,$10.48
0d4d4ca3-f2bc-4568-bd28-040aab57a870,Lola Roggieri,Bronnie MacBarron,Ford,Ranger,2007,0881 Magdeline Terrace,2858 Donald Pass,614-807-4524,270-174-8604,$41.51
6a88d496-13ae-4ac5-b1c4-366f23f46900,Ketty Crennan,Rebekah Duchenne,Kia,Rio,2007,53062 Green Ridge Terrace,7079 Kenwood Place,475-891-8677,953-140-1732,$10.73
9b6eb386-3a9b-4960-bd4b-6fcf60b5edb5,Davy Nevitt,Rawley Gypson,Infiniti,G,2008,87670 Crest Line Plaza,22054 Iowa Lane,782-716-4490,632-874-0866,$38.36
9713b82f-b01f-4040-9d9d-49ba90375a4c,Godfry Southerden,Shanie Dorr,Chevrolet,Silverado,2006,364 Waubesa Circle,05143 Norway Maple Lane,210-433-8551,413-236-7748,$19.21
ad773788-a6eb-45b0-ba86-7aca74624bf0,Margarethe Daen,Sindee Spinello,Mercedes-Benz,SLK-Class,1999,6 Anhalt Court,374 Walton Parkway,374-515-9377,247-985-2007,$36.05
46bb184f-fe5f-4a66-affc-37d753c53100,Fredric Behr,Caitrin Cockrell,Chevrolet,G-Series 1500,1998,5767 Messerschmidt Circle,466 Crest Line Pass,859-550-4536,685-660-8898,$44.23
32674f8f-5374-4f55-aa57-3d99408da794,Raimondo Vakhlov,Hamilton Kikke,Bentley,Continental GTC,2010,1585 Florence Park,2 Hauk Hill,819-146-6868,335-588-2036,$24.66
8b03467c-0b93-43d1-9bad-0c842d9dff86,Raoul Fust,Cate Flury,Honda,Accord,2011,87446 Maryland Parkway,88875 Elka Trail,953-734-8709,459-527-3091,$30.39
